id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
CIBU02A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,0.966049969,%N=,0.095682994,C/N=,10.09636022,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU02A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",392.7,cm3=,286.4,bulk density=,1.371159218,10/22/2013,Peter Donovan,,,,,
CIBU02B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,0.676646292,%N=,0.073629536,C/N=,9.189875849,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU02B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",337,cm3=,252.2,bulk density=,1.336241079,10/22/2013,Peter Donovan,,,,,
CIBU02C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,0.454972267,%N=,0.042467616,C/N=,10.71339304,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU02C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",350,cm3=,255.3,bulk density=,1.370936154,10/22/2013,Peter Donovan,,,,,
CIBU03,*plot summary,"% carbon, 0-10 cm:",2.32,"% carbon, 10-20 cm:",3.03,"% carbon, 20-35 cm:",3,tons C/ha:,134.4,,,10/22/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu03 002.jpg,"Firm soil, roots abundant. Well covered soil. 4% SW slope. Carbon plot at 112' downhill from transect. Evidence of downslope soil movement. Much harder clay subsoil starts about 30cm. Dense roots 0-8 cm.",small_yellow,45.48911,-104.94473
CIBU03,infiltration,minutes=,4,mm=,5,mm/min=,1.25,,,,,10/22/2013,Peter Donovan,,,,,
CIBU03,map,,,,,,,,,,,10/22/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU3map.jpg,,,,
CIBU03,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,4,,,,,,,10/22/2013,Peter Donovan,,,,,
CIBU03,photo1,,,,,,,,,,,10/22/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu03 001.jpg,hoop at center of carbon plot,,,
CIBU03,photo1a,,,,,,,,,,,10/22/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu03 002.jpg,step back view,,,
CIBU03A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.315516472,%N=,0.191953853,C/N=,12.06288094,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU03A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",287.9,cm3=,226.2,bulk density=,1.272767462,10/22/2013,Peter Donovan,,,,,
CIBU03B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.024434328,%N=,0.092991181,C/N=,32.5238835,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU03B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,3.040193319,%N=,0.096317917,C/N=,31.56415141,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU03B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",331.4,cm3=,254.2,bulk density=,1.303697876,10/22/2013,Peter Donovan,,,,,
CIBU03C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,2.992268801,%N=,0.045193296,C/N=,66.21045753,10/22/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU03C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",385.6,cm3=,264.6,bulk density=,1.457294029,10/22/2013,Peter Donovan,,,,,
CIBU04,*plot summary,"% carbon, 0-10 cm:",2.026823282,"% carbon, 10-25 cm:",1.124,"% carbon, 25-40 cm:",1.012,tons C/ha:,69.6,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu04 002.jpg,T104 S Cabin Riparian. Sandy loam riparian terrace.,small_yellow,45.49631,-105.01782
CIBU04,infiltration,minutes=,4,mm=,6,mm/min=,1.5,,,,,10/21/2013,Peter Donovan,,,,,
CIBU04,map,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU4map.jpg,,,,
CIBU04,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,5,,,,,,,10/21/2013,Peter Donovan,,At 2 cm depth.,,,
CIBU04,photo,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu04 001.jpg,hoop at center of carbon plot,,,
CIBU04,photo,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu04 002.jpg,step back view,,,
CIBU04A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.026823282,%N=,0.193116382,C/N=,10.49534619,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU04A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",320.5,cm3=,232.5,bulk density=,1.378494624,10/21/2013,Peter Donovan,,,,,
CIBU04B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,20,%C=,1.124335408,%N=,0.079932705,C/N=,14.06602484,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU04B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",299.4,cm3=,229.3,bulk density=,1.30571304,10/21/2013,Peter Donovan,,,,,
CIBU04C,"CN analysis, 8 composited probe samples",top(cm)=,20,bottom(cm)=,35,%C=,1.012026787,%N=,0.042682528,C/N=,23.71056314,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU04C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",315.1,cm3=,243.9,bulk density=,1.291922919,10/21/2013,Peter Donovan,,,,,
CIBU05,*plot summary,"% carbon, 0-10 cm:",2.55,"% carbon, 10-25 cm:",1.01,"% carbon, 25-40 cm:",0.77,tons C/ha:,68.7,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu05 002.jpg,"T105 N Cabin Creek. Clay loam, good roots, used hand probe.",small_yellow,45.51869,-105.0523
CIBU05,infiltration,minutes=,4,mm=,3,mm/min=,0.75,,,,,10/21/2013,Peter Donovan,,,,,
CIBU05,map,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU5map.jpg,,,,
CIBU05,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,2.5,,,,,,,10/21/2013,Peter Donovan,,At 2 cm depth.,,,
CIBU05,photo,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu05 001.jpg,hoop at center of carbon plot,,,
CIBU05,photo,,,,,,,,,,,10/21/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu05 002.jpg,step back view,,,
CIBU05A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.548434496,%N=,0.23761709,C/N=,10.72496297,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU05A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",247.8,cm3=,198.2,bulk density=,1.25025227,10/21/2013,Peter Donovan,,,,,
CIBU05B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.009987235,%N=,0.096205495,C/N=,10.49822811,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU05B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",314,cm3=,232.5,bulk density=,1.350537634,10/21/2013,Peter Donovan,,,,,
CIBU05C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.769135892,%N=,0.080602385,C/N=,9.542346562,10/21/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU05C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",379.6,cm3=,267.7,bulk density=,1.41800523,10/21/2013,Peter Donovan,,,,,
CIBU06,*plot summary,"% carbon, 0-10 cm:",1.24,"% carbon, 10-25 cm:",0.596,"% carbon, 25-40 cm:",0.55,tons C/ha:,40.3,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu06 002.jpg,"T106 W Coon Canyon. Sandy soil, abundant little bluestem. Abundant roots.",small_yellow,45.54031,-104.96439
CIBU06,infiltration,minutes=,2,mm=,14,mm/min=,7,,,,,10/23/2013,Peter Donovan,,,,,
CIBU06,map,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU6map.jpg,,,,
CIBU06,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,9,,,,,,,10/23/2013,Peter Donovan,,At 2 cm depth.,,,
CIBU06,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu06 001.jpg,hoop at center of carbon plot,,,
CIBU06,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu06 002.jpg,step back view,,,
CIBU06A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.265527964,%N=,0.107512914,C/N=,11.77093914,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU06A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.215733647,%N=,0.1002753,C/N=,12.12395916,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU06A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",361.3,cm3=,268.8,bulk density=,1.344122024,10/23/2013,Peter Donovan,,,,,
CIBU06B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.596322775,%N=,0.044905793,C/N=,13.27941756,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU06B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",379.8,cm3=,271.9,bulk density=,1.396837072,10/23/2013,Peter Donovan,,,,,
CIBU06C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.552208602,%N=,0.043667555,C/N=,12.64574131,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU06C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",280.7,cm3=,207.6,bulk density=,1.352119461,10/23/2013,Peter Donovan,,,,,
CIBU07,*plot summary,"% carbon, 0-10 cm:",1.2,"% carbon, 10-25 cm:",0.66,"% carbon, 25-40 cm:",0.43,tons C/ha:,36.5,,,10/24/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu07 002.jpg,T107 SE Coon Canyon. Sandy loam tending to clay. Abundant moss and lichen.,small_yellow,45.53274,-104.92377
CIBU07,infiltration,minutes=,5,mm=,15,mm/min=,3,,,,,10/24/2013,Peter Donovan,,mainly on moss,,,
CIBU07,map,,,,,,,,,,,10/24/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU7map.jpg,,,,
CIBU07,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,10,,,,,,,10/24/2013,Peter Donovan,,2 cm depth,,,
CIBU07,photo,,,,,,,,,,,10/24/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu07 001.jpg,hoop at center of carbon plot,,,
CIBU07,photo,,,,,,,,,,,10/24/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu07 002.jpg,step back view,,,
CIBU07A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.203258634,%N=,0.115329325,C/N=,10.43324091,10/24/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU07A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",305.6,cm3=,260.5,bulk density=,1.173128599,10/24/2013,Peter Donovan,,,,,
CIBU07B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.664093435,%N=,0.050935924,C/N=,13.0378205,10/24/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU07B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",326.2,cm3=,241.8,bulk density=,1.349048801,10/24/2013,Peter Donovan,,,,,
CIBU07C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.426034659,%N=,0.035525236,C/N=,11.99245111,10/24/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU07C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",357,cm3=,254.2,bulk density=,1.40440598,10/24/2013,Peter Donovan,,,,,
CIBU08,*plot summary,"% carbon, 0-10 cm:",2.31,"% carbon, 10-25 cm:",2.37,"% carbon, 25-40 cm:",1.96,tons C/ha:,111.6,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu08 002.jpg,T108 North Duck Pond. 2% west slope. Blue grama sod to 8 cm. Sandy clay subsoil > 10.,small_yellow,45.55878,-104.88529
CIBU08,infiltration,minutes=,5,mm=,12,mm/min=,2.4,,,,,10/23/2013,Peter Donovan,,,,,
CIBU08,map,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU8map.jpg,,,,
CIBU08,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,5,,,,,,,10/23/2013,Peter Donovan,,,,,
CIBU08,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu08 001.jpg,hoop at center of carbon plot,,,
CIBU08,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu08 002.jpg,step back view,,,
CIBU08A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.35248661,%N=,0.197133824,C/N=,11.93344988,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU08A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.273114204,%N=,0.178294301,C/N=,12.74922525,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU08A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",287.1,cm3=,235.6,bulk density=,1.218590832,10/23/2013,Peter Donovan,,,,,
CIBU08B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,2.367773056,%N=,0.107624732,C/N=,22.00026902,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU08B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",300.1,cm3=,235.6,bulk density=,1.2737691,10/23/2013,Peter Donovan,,,,,
CIBU08C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,1.963209391,%N=,0.065868251,C/N=,29.80509365,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU08C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",300.2,cm3=,231.4,bulk density=,1.297320657,10/23/2013,Peter Donovan,,,,,
CIBU10,*plot summary,"% carbon, 0-10 cm:",1.314,"% carbon, 10-20 cm:",0.959,,,tons C/ha:,31.8,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu10 002.jpg,"T110 South Rippin. Ripped and seeded in 1984, deep furrows and ridges remain, 5-8"" between top and bottom. Some signs of soil movement. Very hard clay > 20cm. Sampled only to 20cm. Probe samples at 16, 19, 22, 25 were composited.",small_yellow,45.56149,-104.85753
CIBU10,infiltration,minutes=,5,mm=,2,mm/min=,0.4,,,,,10/23/2013,Peter Donovan,,,,,
CIBU10,map,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU10map.jpg,,,,
CIBU10,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,1,,,,,,,10/23/2013,Peter Donovan,,,,,
CIBU10,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu10 001.jpg,hoop at center of carbon plot,,,
CIBU10,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu10 002.jpg,step back view,,,
CIBU10A,average CN,top(cm)=,0,bottom(cm)=,10,%C=,1.314,%N=,0.128,C/N=,10.265625,10/23/2013,calculated,,
CIBU10A,C variance,top(cm)=,0,bottom(cm)=,10,stdev=,,average=,,CV=,0.27,10/23/2013,calculated,,
CIBU10A,"CN analysis, 4 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.212844849,%N=,0.121993832,C/N=,9.941853829,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,
CIBU10A1,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,1.115389943,%N=,0.116433948,C/N=,9.579593921,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,ridge
CIBU10A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",299.1,cm3=,209.6,bulk density=,1.427003817,10/23/2013,Peter Donovan,,
CIBU10A10,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,1.801981449,%N=,0.160361156,C/N=,11.23701958,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,shoulder of ridge
CIBU10A10,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,1.792886376,%N=,0.153186947,C/N=,11.70391088,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,shoulder of ridge
CIBU10A4,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,1.364189148,%N=,0.132485017,C/N=,10.29693151,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,ridge
CIBU10A7,"CN analysis, single probe sample",top(cm)=,0,bottom(cm)=,10,%C=,1.004203558,%N=,0.108258188,C/N=,9.276005618,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,furrow
CIBU10B,average CN,top(cm)=,10,bottom(cm)=,20,%C=,0.959,%N=,0.0923,C/N=,10.3900325,10/23/2013,calculated,,
CIBU10B,C variance,top(cm)=,10,bottom(cm)=,20,stdev=,,average=,,CV=,0.04,10/23/2013,calculated,,
CIBU10B,"CN analysis, 4 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,0.92790097,%N=,0.088145539,C/N=,10.52691922,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,
CIBU10B1,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,25,%C=,0.979613245,%N=,0.097383358,C/N=,10.05934966,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,ridge
CIBU10B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",277.6,cm3=,204.4,bulk density=,1.358121331,10/23/2013,Peter Donovan,,
CIBU10B10,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,25,%C=,0.982718289,%N=,0.095783725,C/N=,10.25976266,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,shoulder of ridge
CIBU10B4,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,25,%C=,1.04562211,%N=,0.104207359,C/N=,10.03405247,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,ridge
CIBU10B7,"CN analysis, single probe sample",top(cm)=,10,bottom(cm)=,25,%C=,0.948603809,%N=,0.088808365,C/N=,10.68146911,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,furrow,,,
CIBU12,*plot summary,"% carbon, 0-10 cm:",1.605113268,"% carbon, 10-20 cm:",1,,,tons C/ha:,33.7,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu12 002.jpg,T212 NW Cady Creek. Very hard clay >20cm. Sampled only to 20cm. Somewhat pugged in Oct '13.,small_yellow,45.53947,-104.83485
CIBU12,infiltration,minutes=,5,mm=,1,mm/min=,0.2,,,,,10/23/2013,Peter Donovan,,,,,
CIBU12,map,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/CIBU12map.jpg,,,,
CIBU12,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,2,,,,,,,10/23/2013,Peter Donovan,,,,,
CIBU12,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu12 001.jpg,hoop at center of carbon plot,,,
CIBU12,photo,,,,,,,,,,,10/23/2013,Peter Donovan,http://soilcarboncoalition.org/data/gras/cb/cibu12 002.jpg,step back view,,,
CIBU12A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,1.605113268,%N=,0.16439864,C/N=,9.763543446,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,,,,
CIBU12A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",263.3,cm3=,203.4,bulk density=,1.294493609,10/23/2013,Peter Donovan,,,,,
CIBU12B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.000151515,%N=,0.100580305,C/N=,9.943810733,10/23/2013,"Peter Donovan, Craig Stubler at Cal Poly",,carbonates,,,
CIBU12B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",270.1,cm3=,209.6,bulk density=,1.288645038,10/23/2013,Peter Donovan,,,,,
CLAC1,*plot summary,"% carbon, 0-10 cm:",3.55,"% carbon, 10-25 cm:",1.52,"% carbon, 25-40 cm:",0.87,tons C/ha:,85.1,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 010.jpg,"1-2% N slope. Loam, roots abundant to 20 cm, small and medium rocks, worms. Grazing, haying have been done, more recently feeding purchased hay on transect area.",small_yellow,44.48018,-72.99238
CLAC1,map,,,,,,,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/CL1map.jpg,,,,
CLAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,10/24/2011,Peter Donovan,,35 cm in pit,,,
CLAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,10/24/2011,Peter Donovan,,near surface. Ring infiltrometer SLOW,,,
CLAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,3,,,,,,,10/24/2011,Peter Donovan,,near surface,,,
CLAC1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,5,,,,,,,10/24/2011,Peter Donovan,,near surface,,,
CLAC1,photo,% bare=,0.5,%basal=,,%litter=,99.5,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 013.jpg,"hoop 2, 90'",,,
CLAC1,photo,% bare=,1,%basal=,,%litter=,99,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 011.jpg,"hoop 1, 50'",,,
CLAC1,photo,,,,,,,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 009.jpg,east along transect,,,
CLAC1,photo,,,,,,,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 010.jpg,west along transect,,,
CLAC1,photo,,,,,,,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 012.jpg,"hoop 1, 50', step back looking south",,,
CLAC1,photo,,,,,,,,,,,10/24/2011,Peter Donovan,http://soilcarboncoalition.org/data/clac/Oct28-2011 014.jpg,"hoop 2, 90', step back looking south",,,
CLAC1,plants,,,,,,,,,,,10/24/2011,"Peter Donovan, Abe Collins",,"orchardgrass, timothy, bluegrass, reed canary, plantain, buttercup, mare's tail, milkweed, Queen Anne's lace, thistle, red and white clover, smartweed, purple aster, 2 woody forbs",,,
CLAC1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.546151161,%N=,0.323728129,C/N=,10.95410266,10/24/2011,University of Vermont,,,,,
CLAC1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",193,cm3=,187.7,bulk density=,1.028236548,10/24/2011,Peter Donovan,,,,,
CLAC1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.521288574,%N=,0.14906548,C/N=,10.20550551,10/24/2011,University of Vermont,,,,,
CLAC1B1,density,top(cm)=,18,bottom(cm)=,22,"dry wt, g=",215,cm3=,168.7,bulk density=,1.274451689,10/24/2011,Peter Donovan,,,,,
CLAC1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.865287483,%N=,0.089817006,C/N=,9.633893623,10/24/2011,University of Vermont,,,,,
CLAC1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",262.8,cm3=,174,bulk density=,1.510344828,10/24/2011,Peter Donovan,,,,,
CMEA1,*plot summary,"% carbon, 0-10 cm:",3.25,"% carbon, 10-25 cm:",2.53,"% carbon, 25-40 cm:",1.81,tons C/ha:,121.3,,,1/5/2012,Peter Donovan,http://soilcarboncoalition.org/data/cmea/Jan5a-2012 008.jpg,"Prairie preserve including old cotton fields which were in coastal Bermuda and hayed until around 1990. Some seeding, grazing, mowing, burning, and application of wood chips since purchase in 1990. Large drum aerator will be added to the management tools. 1/2% SW slope on former cotton field. Burned Sept 2010. Carbonates, no worms visible, a few worm castings. Blackland clay.",small_yellow,33.30327,-96.25494
CMEA1,infiltration,minutes=,5,mm=,9,mm/min=,1.8,,,,,1/5/2012,Peter Donovan,,,,,
CMEA1,map,,,,,,,,,,,1/5/2012,Peter Donovan,http://soilcarboncoalition.org/data/cmea/CM1map.jpg,
CMEA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,5,,,,,,,1/5/2012,Peter Donovan,,35 cm in pit
CMEA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,7,,,,,,,1/5/2012,Peter Donovan,,2 cm deep
CMEA1,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,6,,,,,,,1/5/2012,Peter Donovan,,2 cm deep
