group,id,type,label1,value1,label2,value2,label3,value3,label4,value4,label5,value5,date,observer,url,note,marker,lat,lon
BRFM1,BRFM1,plants,,,,,,,,,,,29-Oct-12,Peter Donovan,,"alfalfa, brassica weed, corn, misc weeds, orchardgrass, redroot pigweed, milk thistle",,,
BRFM1,BRFM1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.154123068,%N=,0.24344185,C/N=,12.95637159,29-Oct-12,"Craig Stubler, Cal Poly",,,,,
BRFM1,BRFM1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,Solvita color #:,3.68,Solvita ppm CO2:,59.3,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information),,,
BRFM1,BRFM1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",194.2,cm3=,202.6,bulk density=,0.958538993,29-Oct-12,Peter Donovan,,,,,
BRFM1,BRFM1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,2.929769278,%N=,0.243166924,C/N=,12.04838732,29-Oct-12,"Craig Stubler, Cal Poly",,,,,
BRFM1,BRFM1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,Solvita color #:,3.23,Solvita ppm CO2:,50.03,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information),,,
BRFM1,BRFM1B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",222.7,cm3=,199.4,bulk density=,1.116850552,29-Oct-12,Peter Donovan,,,,,
BRFM1,BRFM1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,2.772562742,%N=,0.223092467,C/N=,12.42786359,29-Oct-12,"Craig Stubler, Cal Poly",,,,,
BRFM1,BRFM1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,Solvita color #:,2.7,Solvita ppm CO2:,39.12,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information),,,
BRFM1,BRFM1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",198.4,cm3=,205.8,bulk density=,0.96404276,29-Oct-12,Peter Donovan,,,,,
BRFM1,BRFM1L1,reference grade,"soil surface, inches:",-25.625,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM1,BRFM1L13,reference grade,"soil surface, inches:",-24,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM1,BRFM1L21,reference grade,"soil surface, inches:",-23.875,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM1,BRFM1L25,reference grade,"soil surface, inches:",-23.375,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM1,BRFM1L5,reference grade,"soil surface, inches:",-23.75,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM1,geometry,,,,,,,,,,,,,,,,,37.92979,-121.58942
BRFM2,BRFM2,*plot summary,"% carbon, 0-10 cm:",3.81,"% carbon, 10-25 cm:",3.87,"% carbon, 25-40 cm:",3.6,tons C/ha:,172,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 008.jpg,"Farm field seeded to orchardgrass and rye. Silt loam with firmer, tighter, blockier texture than BRF1. No soil animals seen.",small_yellow,,
BRFM2,BRFM2,48ang,,,,,,,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 012.jpg,"hoop at 48m, step back looking south"
BRFM2,BRFM2,48line-,,,,,,,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 010.jpg,east along transect
BRFM2,BRFM2,48line+,,,,,,,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 008.jpg,west along transect
BRFM2,BRFM2,48line++,,,,,,,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 009.jpg,west along transect
BRFM2,BRFM2,48vert,% bare=,95,%basal=,,%canopy/litter=,5,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/Oct-2012 011.jpg,hoop at 48m
BRFM2,BRFM2,infiltration,minutes=,13,mm=,14,mm/min=,1.076923077,,,,,29-Oct-12,Peter Donovan,,
BRFM2,BRFM2,map,,,,,,,,,,,29-Oct-12,Peter Donovan,http://soilcarboncoalition.org/data/fllp/BRF2map.jpg,
BRFM2,BRFM2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,2nd minute (ml)=,1,3rd minute (ml)=,1,,,29-Oct-12,Peter Donovan,,
BRFM2,BRFM2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,1,2nd minute (ml)=,1,3rd minute (ml)=,1,,,29-Oct-12,Peter Donovan,,
BRFM2,BRFM2,minidisk infiltration,tension (cm)=,1,1st minute (ml)=,<1,,,,,,,29-Oct-12,Peter Donovan,,
BRFM2,BRFM2,plants,,,,,,,,,,,29-Oct-12,Peter Donovan,,"orchardgrass, rye, a few weeds"
BRFM2,BRFM2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.811555624,%N=,0.294588476,C/N=,12.93857679,29-Oct-12,"Craig Stubler, Cal Poly",,
BRFM2,BRFM2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,Solvita color #:,3.31,Solvita ppm CO2:,51.68,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information)
BRFM2,BRFM2A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",224.1,cm3=,230.2,bulk density=,0.973501303,29-Oct-12,Peter Donovan,,
BRFM2,BRFM2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,3.8721807,%N=,0.295713663,C/N=,13.09435844,29-Oct-12,"Craig Stubler, Cal Poly",,
BRFM2,BRFM2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,Solvita color #:,3.52,Solvita ppm CO2:,56.01,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information)
BRFM2,BRFM2B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",258.6,cm3=,220.6,bulk density=,1.17225748,29-Oct-12,Peter Donovan,,,,,
BRFM2,BRFM2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,3.598378658,%N=,0.266979396,C/N=,13.4781137,29-Oct-12,"Craig Stubler, Cal Poly",,,,,
BRFM2,BRFM2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,Solvita color #:,3.15,Solvita ppm CO2:,48.39,,,29-Oct-12,"Craig Stubler, Cal Poly",,Haney-Brinton CO2 burst test using Solvita test kit (http://solvita.com/soil-information),,,
BRFM2,BRFM2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",182.4,cm3=,147.4,bulk density=,1.237449118,29-Oct-12,Peter Donovan,,,,,
BRFM2,BRFM2L1,reference grade,"soil surface, inches:",-38.69,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM2,BRFM2L13,reference grade,"soil surface, inches:",-36.69,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM2,BRFM2L21,reference grade,"soil surface, inches:",-35.5,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM2,BRFM2L25,reference grade,"soil surface, inches:",-36.5,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM2,BRFM2L5,reference grade,"soil surface, inches:",-36,,,,,,,,,29-Oct-12,Peter Donovan,,relative to lip of concrete ditch at 0m of transect,,,
BRFM2,geometry,,,,,,,,,,,,,,,,,37.9282,-121.58367
BUCK1,BUCK1,*plot summary,"% carbon, 0-10 cm:",3.81,"% carbon, 10-25 cm:",1.72,"% carbon, 25-40 cm:",0.88,tons C/ha:,92.5,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 02.jpg,"Formerly hayed, now pasture, 3% south slope. Very moist chestnut brown loam, reddish at depth. Rocks up to 3-4"" diameter common between 10 and 20 cm and below 35 cm. Worms seen. Soil temp 75 F at 5 and 40 cm. Abundant roots to 25 cm.",small_yellow,,
BUCK1,BUCK1,15ang,,,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 04.jpg,"hoop 1, 15m, step back looking west",,,
BUCK1,BUCK1,15ang,,,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 06.jpg,"hoop 2, 35m, step back looking west",,,
BUCK1,BUCK1,15vert,% bare=,0,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 03.jpg,"hoop 1, 15m. 2-5mm litter, 1mm decomposing. Many seedlings. Avg/max leaf height 13/39"". Grasses: fescue, orchard, quack. Forb: horse nettle.",,,
BUCK1,BUCK1,15vert,% bare=,0,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 05.jpg,"hoop 2, 35m. 2-5 mm patchy litter, 1mm decomposing. Many seedlings. Avg/max leaf height 13/40"". Grasses: fescue, orchard, quack. Forbs: horse nettle, violet.",,,
BUCK1,BUCK1,25line-,,,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 02.jpg,south along transect,,,
BUCK1,BUCK1,25line+,,,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun1 01.jpg,north along transect,,,
BUCK1,BUCK1,infiltration,minutes=,4,mm=,4,mm/min=,1,,,,,9-Aug-13,Peter Donovan,,,,,
BUCK1,BUCK1,map,,,,,,,,,,,9-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/BUCKRUN1map.jpg,,,,
BUCK1,BUCK1,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,4.5,,,,,,,9-Aug-13,Peter Donovan,,2 cm below surface,,,
BUCK1,BUCK1,plants,,,,,,,,,,,9-Aug-13,Peter Donovan,,"Tall fescue, orchardgrass, quackgrass, foxtail (setaria), smooth brome. Horse nettle, red clover, milkweed, pigweed, burdock, Queen Anne's lace, thistle, lambsquarters.",,,
BUCK1,BUCK1A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,3.809,%N=,0.377,C/N=,10.10344828,9-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK1,BUCK1A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",229.7,cm3=,212.7,bulk density=,1.079924777,9-Aug-13,Peter Donovan,,,,,
BUCK1,BUCK1B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.72,%N=,0.176,C/N=,9.772727273,9-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK1,BUCK1B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",237.2,cm3=,189.9,bulk density=,1.249078462,9-Aug-13,Peter Donovan,,,,,
BUCK1,BUCK1C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.881,%N=,0.092,C/N=,9.576086957,9-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK1,BUCK1C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",304.4,cm3=,210.7,bulk density=,1.444708116,9-Aug-13,Peter Donovan,,,,,
BUCK1,geometry,,,,,,,,,,,,,,,,,39.92753,-75.81371
BUCK2,BUCK2,*plot summary,"% carbon, 0-10 cm:",2.5,"% carbon, 10-25 cm:",1.27,"% carbon, 25-40 cm:",0.57,tons C/ha:,51,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 04.jpg,"North field, 6% south slope, lots of switchgrass. Moist brown loam, rocks abundant 8-30 cm, dense roots to 20 cm and abundant to 30cm. A few worms. ",small_yellow,,
BUCK2,BUCK2,15ang,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 05.jpg,"hoop 1, 15m, step back looking south.",,,
BUCK2,BUCK2,15vert,% bare=,0,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 04.jpg,"hoop 1, 15m. 2-5mm litter, 1mm decomposing. Many seedlings, insects. Grasses: switch, orchard. Forbs: oldfield cinquefoil, clover, bindweed. ",,,
BUCK2,BUCK2,25line-,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 01.jpg,west along transect,,,
BUCK2,BUCK2,25line+,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 02.jpg,east along transect,,,
BUCK2,BUCK2,25line++,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 03.jpg,east along transect,,,
BUCK2,BUCK2,28ang,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 07.jpg,"hoop 2, 28m, step back looking south",,,
BUCK2,BUCK2,28vert,% bare=,0,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun2 06.jpg,"hoop 2, 28m. Switchgrass, orchardgrass, oldfield cinquefoil, horse nettle. Good litter, some decomposing. Some moss, not many worm castings.",,,
BUCK2,BUCK2,infiltration,minutes=,3,mm=,14,mm/min=,4.666666667,,,,,10-Aug-13,Peter Donovan,,,,,
BUCK2,BUCK2,map,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/BUCKRUN2map.jpg,,,,
BUCK2,BUCK2,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,6,,,,,,,10-Aug-13,Peter Donovan,,2 cm below surface,,,
BUCK2,BUCK2,plants,,,,,,,,,,,10-Aug-13,Peter Donovan,,"Switchgrass and orchardgrass mostly. Tall fescue, bermuda, brome, timothy seen. Forbs: horse nettle, prostrate knotweed, milkweed, goldenrod, white clover, poison ivy, dock, smartweed, pokeweed, violet, bindweed, oldfield cinquefoil, white campion, burdock, bramble. Shrubs include rose, white mulberry.",,,
BUCK2,BUCK2A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,2.503,%N=,0.233,C/N=,10.74248927,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK2,BUCK2A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",181.6,cm3=,233.5,bulk density=,0.777730193,10-Aug-13,Peter Donovan,,sample contained fair amount of switchgrass roots,,,
BUCK2,BUCK2B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.266,%N=,0.124,C/N=,10.20967742,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK2,BUCK2B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",335.3,cm3=,284.3,bulk density=,1.17938797,10-Aug-13,Peter Donovan,,14 cc of rocks sieved out before weighing,,,
BUCK2,BUCK2C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.571,%N=,0.058,C/N=,9.844827586,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK2,BUCK2C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",290.5,cm3=,269.8,bulk density=,1.076723499,10-Aug-13,Peter Donovan,,45 cc of rocks sieved out before weighing,,,
BUCK2,geometry,,,,,,,,,,,,,,,,,39.93587,-75.81068
BUCK3,BUCK3,*plot summary,"% carbon, 0-10 cm:",4.31,"% carbon, 10-25 cm:",1.41,"% carbon, 25-40 cm:",0.99,tons C/ha:,51,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 04.jpg,"Pasture with good diversity at several scales but very rocky soil below 8 cm, hard to sample. Moist loam, some worms seen.",small_yellow,,
BUCK3,BUCK3,15ang,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 07.jpg,"hoop 1, 15m, step back looking SE"
BUCK3,BUCK3,15vert,% bare=,0,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 06.jpg,"hoop 1, 15m. Grasses: orchard, brome, quack, bluegrass. Forbs: trefoil, clover, ragweed, horse nettle. Good water cycle, mineral cycle, energy flow. Seedlings."
BUCK3,BUCK3,25line-,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 01.jpg,SW along transect
BUCK3,BUCK3,25line--,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 02.jpg,SW along transect
BUCK3,BUCK3,25line+,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 03.jpg,NE along transect
BUCK3,BUCK3,32ang,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 09.jpg,"hoop 2, 32m, step back looking SE"
BUCK3,BUCK3,32vert,% bare=,0,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 08.jpg,"hoop 2, 32m. Good water cycle, litter, mineral cycle, energy flow. Grasses: switch, orchard, quack, bluegrass, fescue. Forbs: narrowleaf plantain, clover."
BUCK3,BUCK3,50misc,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/buckrun3 05.jpg,from 50m toward barn to NE showing alignment w. power pole
BUCK3,BUCK3,infiltration,minutes=,4,mm=,10,mm/min=,2.5,,,,,10-Aug-13,Peter Donovan,,
BUCK3,BUCK3,map,,,,,,,,,,,10-Aug-13,Peter Donovan,http://soilcarboncoalition.org/data/buck/BUCKRUN3map.jpg,
BUCK3,BUCK3,minidisk infiltration,tension (cm)=,1,5 minutes (ml)=,9,,,,,,,10-Aug-13,Peter Donovan,,2 cm below surface
BUCK3,BUCK3,plants,,,,,,,,,,,10-Aug-13,Peter Donovan,,"Switchgrass, orchardgrass, tall fescue, quackgrass, foxtail (setaria), bluegrass, brome, crabgrass. Ragweed, horse nettle, red and white clover, alfalfa, trefoil, narrowleaf plantain, smartweed, Queen Anne's lace, Virginia copperleaf, white mulberry, moth mullein, goldenrod, dandelion, black nightshade."
BUCK3,BUCK3A,"CN analysis, 8 composited probe samples",top(cm)=,0,bottom(cm)=,10,%C=,4.306,%N=,0.417,C/N=,10.32613909,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,
BUCK3,BUCK3A1,density,top(cm)=,4,bottom(cm)=,8,"dry wt, g=",185.4,cm3=,197.2,bulk density=,0.940162272,10-Aug-13,Peter Donovan,,sample contained switchgrass roots
BUCK3,BUCK3B,"CN analysis, 8 composited probe samples",top(cm)=,10,bottom(cm)=,25,%C=,1.409,%N=,0.135,C/N=,10.43703704,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,
BUCK3,BUCK3B1,density,top(cm)=,14,bottom(cm)=,18,"dry wt, g=",81.9,cm3=,118.3,bulk density=,0.692307692,10-Aug-13,Peter Donovan,,50 cc of rocks sieved out before weighing
BUCK3,BUCK3C,"CN analysis, 8 composited probe samples",top(cm)=,25,bottom(cm)=,40,%C=,0.993,%N=,0.096,C/N=,10.34375,10-Aug-13,"Craig Stubler, Peter Donovan, Cal Poly",,,,,
BUCK3,BUCK3C1,density,top(cm)=,28,bottom(cm)=,32,"dry wt, g=",165.1,cm3=,206.5,bulk density=,0.799515738,10-Aug-13,Peter Donovan,,50 cc of rocks sieved out before weighing,,,
BUCK3,geometry,,,,,,,,,,,,,,,,,39.93101,-75.8058
BUFM1,BUFM1,*plot summary,"% carbon, 0-15cm:",2.43,"%carbon, 15-30cm:",3.32,"%carbon, 30-45cm:",4.07,,,,,4/29/2016,Peter Donovan,,"Black silty peaty clay loam to about 47 cm, 47-62 clay w. orange mottles, >62 sandy. No worms seen, abundant fine roots of brassicas.",small_yellow,,
BUFM1,BUFM1,80line-,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-80line-.jpg,,,,
BUFM1,BUFM1,80line+,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-80line+.jpg,,,,
BUFM1,BUFM1,83ang,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-83ang.jpg,,,,
BUFM1,BUFM1,83vert,%bare=,0,,,#grasses=,1,#forbs=,1,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-83vert.jpg,Full canopy but very little litter. Brassica and annual ryegrass.,,,
BUFM1,BUFM1,87ang,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-87ang.jpg,,,,
BUFM1,BUFM1,87vert,%bare=,0,,,#grasses=,1,#forbs=,1,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1-87vert.jpg,Full canopy but very little litter. Brassica and annual ryegrass.,,,
BUFM1,BUFM1,map,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM1map.jpg,,,,
BUFM1,BUFM1,ring infiltration,timings in seconds for each inch of water applied,"48, 294, 705, 790",,,,,,,,,4/29/2016,Peter Donovan,,on berm,,,
BUFM1,BUFM1,ring infiltration,timings in seconds for each inch of water applied,"27, 132, 657, 1015",,,,,,,,,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1,ring infiltration,timings in seconds for each inch of water applied,"5,10,17,16",,,,,,,,,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1,ring infiltration,timings in seconds for each inch of water applied,"6,13,23,44,154,336,580,945,940",,,,,,,,,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1,ring infiltration,timings in seconds for each inch of water applied,"8,34,133",,,,,,,,,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1A,"CN analysis, 8 composited probe samples",top=,0,bottom=,15,%C=,2.434772968,%N=,0.207884923,C/N=,11.71211908,4/29/2016,"Craig Stubler, Cal Poly",,,,,
BUFM1,BUFM1A1,density,top=,4,bottom=,11,"dry wt, g=",270.3,cm3=,322.7,bulk density=,0.837620081,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1B,"CN analysis, 8 composited probe samples",top=,15,bottom=,30,%C=,3.324850559,%N=,0.282207608,C/N=,11.78157662,4/29/2016,"Craig Stubler, Cal Poly",,,,,
BUFM1,BUFM1B1,density,top=,17,bottom=,25,"dry wt, g=",248.6,cm3=,238.6,bulk density=,1.041911148,4/29/2016,Peter Donovan,,,,,
BUFM1,BUFM1C,"CN analysis, 8 composited probe samples",top=,30,bottom=,45,%C=,4.068806171,%N=,0.336504459,C/N=,12.09138856,4/29/2016,"Craig Stubler, Cal Poly",,,,,
BUFM1,BUFM1C1,density,top=,32,bottom=,38,"dry wt, g=",167.3,cm3=,169.1,bulk density=,0.989355411,4/29/2016,Peter Donovan,,,,,
BUFM1,geometry,,,,,,,,,,,,,,,,small_yellow,37.867305,-121.431177
BUFM2,BUFM2,*plot summary,"% carbon, 0-10cm:",2.45,"%carbon, 10-25cm:",1.82,"%carbon, 25-40cm:",1.83,,,,,4/29/2016,Peter Donovan,,"Hard silty clay, soil pit and infiltration rings difficult to get in. Some small red worms.",small_yellow,,
BUFM2,BUFM2,20ang,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-20ang.jpg,,,,
BUFM2,BUFM2,20vert,%bare=,16,,,#grasses=,2,#forbs=,1,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-20vert.jpg,"patchy litter, <10mm, some decomposition. Tall fescue, orchardgrass, clover.",,,
BUFM2,BUFM2,30line-,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-30line-.jpg,,,,
BUFM2,BUFM2,30line--,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-30line--.jpg,,,,
BUFM2,BUFM2,30line+,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-30line+.jpg,,,,
BUFM2,BUFM2,40ang,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-40ang.jpg,,,,
BUFM2,BUFM2,40vert,%bare=,15,%basal=,33,#grasses=,2,#forbs=,1,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2-40vert.jpg,"patchy litter, <10mm, some decomposition. Tall fescue, orchardgrass, clover.",,,
BUFM2,BUFM2,map,,,,,,,,,,,4/29/2016,Peter Donovan,http://soilcarboncoalition.org/data/bufm/BUFM2map.jpg,,,,
BUFM2,BUFM2,ring infiltration,timings in seconds for each inch of water applied,1016,drop in mm in 30 mins:,3.5,,,,,,,4/29/2016,Peter Donovan,,small fescue plant,,,
BUFM2,BUFM2,ring infiltration,timings in seconds for each inch of water applied,1300,drop in mm in 30 mins:,3,,,,,,,4/29/2016,Peter Donovan,,small fescue plant,,,
BUFM2,BUFM2,ring infiltration,timings in seconds for each inch of water applied,"155, 190, 324, 470",,,,,,,,,4/29/2016,Peter Donovan,,fescue clump,,,
BUFM2,BUFM2,ring infiltration,timings in seconds for each inch of water applied,"72, 102, 107, 127, 152, 175, 251",,,,,,,,,4/29/2016,Peter Donovan,,average ground cover,,,
BUFM2,BUFM2,ring infiltration,timings in seconds for each inch of water applied,3000+,drop in mm in 30 mins:,0.5,,,,,,,4/29/2016,Peter Donovan,,average ground cover,,,
BUFM2,BUFM2A,"CN analysis, 8 composited probe samples",top=,0,bottom=,10,%C=,2.44755125,%N=,0.206079081,C/N=,11.87675742,4/29/2016,"Craig Stubler, Cal Poly",,,,,
BUFM2,BUFM2A1,density,top=,3,bottom=,8,"dry wt, g=",490.2,cm3=,355.9,bulk density=,1.104242765,4/29/2016,Peter Donovan,,,,,
